family,subgroup,dataset_name,dataset_dir,train_csv,valid_csv,id_test_csv,ood_test_csv,metadata_yaml,has_formula_py,resolved_dataset_dir,error_type,error
srsd,srsd-feynman_hard_dummy,feynman-ii.35.18,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-ii.35.21,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.21/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-ii.36.38,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.36.38/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-ii.6.15a,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15a/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-ii.6.15b,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.6.15b/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-iii.10.19,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.10.19/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-iii.21.20,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.21.20/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_hard_dummy,feynman-iii.4.33,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33/train.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33/valid.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33/id_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-iii.4.33/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-bonus.18,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.18/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-bonus.8,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-bonus.8/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.10.7,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.10.7/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.11.19,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.11.19/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.12.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.11/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.12.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.12.2/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.13.12,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.12/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.13.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.13.4/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.15.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.15.10/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.16.6,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.16.6/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.18.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.18.4/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.24.6,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.24.6/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.29.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.29.4/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.32.5,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.32.5/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.34.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.10/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.34.27,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.27/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.34.8,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.34.8/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.38.12,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.38.12/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.39.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.10/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.39.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.39.11/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.43.31,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.31/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.43.43,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.43.43/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.48.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.48.2/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-i.8.14,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-i.8.14/ood_test.csv 中缺少目标列 y')
srsd,srsd-feynman_medium,feynman-ii.11.3,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3/train.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3/valid.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3/id_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3/ood_test.csv,sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3/metadata.yaml,yes,/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3,missing_target_column,ValueError('/home/family/workplace/scientific-intelligent-modelling/sim-datasets-data/srsd/srsd-feynman_medium/feynman-ii.11.3/ood_test.csv 中缺少目标列 y')
